Study,Author,Intervention,Code,Intervention_BZD_grouped,Code_BZD_grouped,Year,Imputation.0.not_imputed.1.imputed_from_BL.2.imputed_SD_from_p.value,X0.published.1.unpublished.2.both,Sponsorship,Country,Modality,Dose.mg..,Drugs_excluded,Dose_Licensed1_notL_0,Drug_class,eligible_arms_grouped,Setting,intervention_n_weeks,FU_n_weeks,Age_Mean,Age_SD,age_over_65.1.yes.0.no.2.overlaps.,X.males,Dx_Criteria,Randomised,X1A_Dropouts12w,X1A_Dropouts3m,X1B_QoS_Mean12w,X1B_QoS_SD12w,X1B_QoS_Ncompleted12w,X1B_QoS_Scale_used12w,X1B_QoS_ScaleDirection12w,X1B_QoSMean3m,X1B_QoS_SD3m,X1B_QoS_Ncompleted3m,X1B_QoS_Scaleused3m,X2A_DropoutsAE12w,X2A_DropoutsAE3m,N_patientswithAEs,Sequence_Generation,Allocation_Concealment,Blinding_participants,Blinding_of_outcome_assessors,Incomplete_outcome_data ,Selective_outcome_reporting,Other_sources_of_bias,bias_overall_high1_low2_unclear3,bias_very_low,eligible_arms_individual,NOSP_SOL_Mean12w,NOSP_SOL_SD12w,NOSP_SOL_Unitofmeasure12w,NOSP_SOL_Ncompleted,NOSP_SOL12w_Imputation (0=no;1=yes - from baseline or other study; 2=calculated ,NOSP_NA_Mean12w ,NOSP_NA_SD12w ,NOSP_NA_Unitofmeasure12w,NOSP_NA_Ncompleted12w,NOSP_NA12w_Imputation (0=no;1=yes),NOSP_TST_Mean12w ,NOSP_TST_SD12w ,NOSP_TST_Unitofmeasure12w,NOSP_TST_Ncompleted12w,NOSP_TST12w_Imputation (0=no;1=yes),NOSP_WASO_Mean12w ,NOSP_WASO_SD12w ,NOSP_WASO_Unitofmeasure12w,NOSP_WASO_Ncompleted12w,NOSP_WASO12w_Imputation (0=no;1=yes),NOSP_SOL_Mean3m,NOSP_SOL_SD3m,NOSP_SOL_Unitofmeasure3m,NOSP_SOL_Ncompleted3m,NOSP_SOL3m_Imputation (0=no;1=yes),NOSP_NA_Mean3m,NOSP_NA_SD3m,NOSP_NA_Unitofmeasure3m,NOSP_NA_Ncompleted3m,NOSP_NA3m_Imputation (0=no;1=yes),NOSP_TST_Mean3m,NOSP_TST_SD3m,NOSP_TST_Unitofmeasure3m,NOSP_TST_Ncompleted3m,NOSP_TST3m_Imputation (0=no;1=yes),NOSP_WASO_Mean3m,NOSP_WASO_SD3m,NOSP_WASO_Unitofmeasure3m,NOSP_WASO_Ncompleted3m,NOSP_WASO3m_Imputation (0=no;1=yes),2C_PSG_SOL_Mean12w,2C_PSG_SOL_SD12w,2C_PSG_SOL_Ncompleted12w,2C_PSG_SOL_SD12w_Imputation,2C_PSG_SOL_Mean3m,2C_PSG_SOL_SD3m,2C_PSG_SOL_Ncompleted3m,2C_PSG_SOL_SD3m_imputation,2D_PSG_WASO_Mean12w,2D_PSG_WASO_SD12w,2D_PSG_WASO_Ncompleted12w,2D_PSG_WASO_SD12w_Imputation,2D_PSG_WASO_Mean3m,2D_PSG_WASO_SD3m,2D_PSG_WASO_Ncompleted3m,2D_PSG_WASO_SD3m_Imputation,2E_PSG_TST_Mean12w,2E_PSG_TST_SD12w,2E_PSG_TST_Ncompleted12w,2E_PSG_TST_SD12w_Imputation,2E_PSG_TST_Mean3m,2E_PSG_TST_SD3m,2E_PSG_TST_Ncompleted3m,2E_PSG_TST_SD3m_Imputation,2F_PSG_NA_Mean12w,2F_PSG_NA_SD12w,2F_PSG_NA_Ncompleted12w,2F_PSG_NA_SD12w_Imputation,2F_PSG_NA_Mean3m,2F_PSG_NA_SD3m,2F_PSG_NA_Ncompleted3m,2F_PSG_NA_SD3m_Imputation,age_cat,N_patientswithAEs,N_patientswithSAEs,QOS_mean_baseline,QOS_SD_baseline,n_ana_QOS,imputed_1yes_from another timepoint_0no,X1B_QoS_ScaleDirection12w,,FU_n_weeks,QoS_Rebound_Endpoint_Mean,QoS_Rebound_Endpoint_SD,QoS_Rebound_Endpoint_Ncompleted,QoS_Rebound_Endopoint_Timing,QoS_Rebound_Endpoint_SD_Imputed,PSG_SOL_Rebound_Mean,PSG_SOL_Rebound_SD,PSG_SOL_Rebound_Ncompleted,PSG_SOL_Rebound_Timing,PSG_SOL_Rebound_SD_Imputation,PSG_WASO_Rebound_Mean,PSG_WASO_Rebound_SD,PSG_WASO_Rebound_Ncompleted,PSG_WASO_Rebound_Timing,PSG_WASO_Rebound_SD_Imputation,PSG_TST_Rebound_Mean,PSG_TST_Rebound_SD,PSG_TST_Rebound_Ncompleted,PSG_TST_Rebound_Timing,PSG_TST_Rebound_SD_Imputation,PSG_NA_Rebound_Mean,PSG_NA_Rebound_SD,PSG_NA_Rebound_Ncompleted,PSG_NA_Rebound_Timing,PSG_NA_Rebound_SD_Imputation,NOSP_SOL_Rebound_Mean,NOSP_SOL_Rebound_SD,NOSP_SOL_Rebound_Ncompleted,NOSP_SOL_Rebound_Timing,NOSP_SOL_Rebound_SD_Imputation,NOSP_WASO_Rebound_Mean,NOSP_WASO_Rebound_SD,NOSP_WASO_Rebound_Ncompleted,NOSP_WASO_Rebound_Timing,NOSP_WASO_Rebound_SD_Imputation,NOSP_TST_Rebound_Mean,NOSP_TST_Rebound_SD,NOSP_TST_Rebound_Ncompleted,NOSP_TST_Rebound_Timing,NOSP_TST_Rebound_SD_Imputation,NOSP_NA_Rebound_Mean,NOSP_NA_Rebound_SD,NOSP_NA_Rebound_Ncompleted,NOSP_NA_Rebound_Timing,NOSP_NA_Rebound_SD_Imputation,Epworth_Sleepiness_Scale_(ESS) _mean,Epworth_Sleepiness_Scale_(ESS) _SD,Epworth_Sleepiness_Scale_(ESS) _Ncompleted,Epworth_Sleepiness_Scale_(ESS) _Timing,Epworth_Sleepiness_Scale_(ESS) _Imputed,Abdominal_pain_discomfort_,Diaphragmatic_disorder_,Abnormal_dreams_,Administration_site_reactions_,Agitation_,Allergic_conditions_,Anxiety_,ARRHYTHMIAHEART_RATE_DISORDER_,Blood_pressure_decreased_,Blood_pressure_increased_,Blood_test_abnormality_,Boddy_as_a_whole_Aes_,Bruxism_,Cardiac_disorders_,Chest_pain_,Cognitive_disorders_,Confusional_state_,Constipation_,Coordination_and_balance_distur_,Coronary_artery_stent_insertion_,Death_,Decreased_appetite_,Depression_,Device_occlusion_,Diabetes_mellitus_incl_subtype_,Diarrhoea_,Disturbance_in_attention_,Disturbances_in_thinking_and_pe_,Dizziness_,Drug_ineffective_,Dry_mouth_,Dysgeusia_,Dyspepsia_,Ear_and_labyrinth_disorders_,ECG_abnormal_,Electrolyte_and_fluid_balance_c_,Emotional_and_mood_disturbances_,Energy_increased_,Events_indicative_of_abuse_pote_,Eye_disorders_,Fall_,Fatigueasthenia_,Feeling_abnormal_,Feeling_cold_,Fever_,Gastrointestinal_disorders_,General_disorders_administrati_,HAEMATOLOGY_BLOOD_TEST_ABNORMAL_,Hangover_effects_,Headache_,Hepatobiliary_disorders_,Hot_flush_,Hyperglycemia_,Hyperhidrosis_,Hypnagogichypnopompic_hallucin_,Increased_appetite_,Infection_,Inflammation_,Injury_,Insomnia_,Investigations_,Lipid_profile_alteration_,Liver_function_test_abnormal_,Memory_impairment_,MENSTRUAL_DISORDER_SYSMPTOMS_,Metabolism_and_nutrition_disord_,Movement_disorders_incl_parkin_,Muscular_weakness_,Musculoskeletal_and_connective_,MUSCULOSKELETAL_PAIN_AND_DISCOM_,Nauseavomiting_,Neoplasms_,Nervous_system_disorders_,Oedema_,Ovarian_and_fallopian_tube_diso_,Pain_,Paraesthesias_and_dysaesthesias_,Parasomnias_,Postprocedural_haemorrhage_,Product_administration_errors_,Psychiatric_disorders_,Reproductive_system_and_breast_,Respiratory_disorder_,Respiratory_tract_infections_an_,Respiratory_thoracic_and_media_,SEDATIONSOMNOLENCE_,Sexual_dysfunction_,Skin_and_subcutaneous_tissue_di_,Sleep_disorder_,Sleep_disorders_,Sleep_paralysis_,Special_senses_,Speech_disorders_and_disturbanc_,Suicidal_ideationbehaviour_,Surgical_and_medical_procedures_,Thrist_dry_mouth_,Thyroid_gland_disorders_,Urinary_tract_signs_and_symptom_,Vascular_disorders_,Vertigo_,Visual_impairment_,Weight_decreased_,Weight_increased_,Sponsored_arm_0-no_1-yes_2-unclear,above_median_severity,Maximum_scale
76,McAlpine 1984,loprazolam,13,BZD-intermediate,5,1984,2,0,Roussel Laboratories Ltd,UK,Once a day,1,0,1,2,1,Inpatients,1,,,,2,38,Other,59,11,,64.2000,24.9900,48,VAS scale (0=more restless than usual; 100=more restful than usual),+,,,,,1,,10,Unclear,Unclear,Low,Low,High,Low,Low,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,36,25,48,1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,100
76,McAlpine 1984,nitrazepam,18,BZD-long,6,1984,2,0,Roussel Laboratories Ltd,UK,Once a day,5,0,1,2,1,Inpatients,1,,,,2,36,Other,65,9,,60.3000,32.3000,56,VAS scale (0=more restless than usual; 100=more restful than usual),+,,,,,2,,8,Unclear,Unclear,Low,Low,High,Low,Low,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,43.9,32,56,1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,100
76,McAlpine 1984,placebo,1,placebo,1,1984,2,0,Roussel Laboratories Ltd,UK,Once a day,,0,0,0,1,Inpatients,1,,,,2,44,Other,66,23,,63.2000,25.7700,43,VAS scale (0=more restless than usual; 100=more restful than usual),+,,,,,3,,5,Unclear,Unclear,Low,Low,High,Low,Low,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,37.2,26,43,1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,100
77,McCall 2006,eszopiclone,23,eszopiclone,7,2006,1,0,Sepracor Inc.,USA,Once a day,2,0,1,3,1,Specialistic,2,,72,5,1,36,DSM-IV,136,3,,-10.2000,3.7000,133,ISI total score,-,,,,,2,,63,Unclear,Unclear,Low,Low,Low,Low,Low,2,0,1,47.80,65.60,min,133,1,2.00,1.40,n/night,133,1,361.90,72.50,min,133,1,77.30,61.10,min,133,1,,,,,,,,,,,,,,,,,,,,,19.30,34.00,133,2,,,,,83.60,42.50,133,2,,,,,380.60,51.10,133,2,,,,,9.10,3.90,133,2,,,,,1,63,1,-16,4,133,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,9,,12,17,,,,,2,,,,,,,,,,,,,,,,,,,,,,4,,,,,2,,,,,,3,,,,3,,8,,,,,,,,,,9,,5,,,,,,,,,,,,,,,,1,0,0
77,McCall 2006,placebo,1,placebo,1,2006,1,0,Sepracor Inc.,USA,Once a day,,0,0,0,1,Specialistic,2,,71,5,1,29,DSM-IV,128,6,,-12.8000,4.3000,122,ISI total score,-,,,,,3,,56,Unclear,Unclear,Low,Low,Low,Low,Low,2,0,1,77.30,93.90,min,122,1,2.30,1.30,n/night,122,1,332.60,76.30,min,122,1,88.10,56.50,min,122,1,,,,,,,,,,,,,,,,,,,,,40.80,35.90,122,2,,,,,93.90,39.10,122,2,,,,,351.60,46.50,122,2,,,,,9.50,3.30,122,2,,,,,1,56,2,-16.6,4,122,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,2,,2,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,2,,,,,0,,,,,,1,,,,0,,4,,,,,,,,,,7,,4,,,,,,,,,,,,,,,,0,0,0
78,Michelson 2014,suvorexant,29,suvorexant,13,2014,0,0,Merck & Co Inc.,"America, Europe, Australia, South Africa",Once a day,30-40 ,0,0,5,,Specialistic,52,,61,15,2,45,DSM-IV-TR,522,5,200,-10.9000,4.4000,492,ISI total score (0-28 scale),-,-8.3400,5.3100,322,ISI total score (0-28 scale),,60,362,Low,Low,Low,Low,Unclear,Low,Low,2,0,,46.00,63.80,min,517,1,1.90,1.10,n/night,517,1,278.80,76.10,min,517,1,56.60,57.20,min,517,1,35.90,38.80,min,298,0,1.75,1.25,n/night,298,0,386.60,76.00,min,298,0,41.60,42.10,min,298,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,362,27,-14.5,4,492,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,26,,10,,,,,,18,,12,34,,,,,,,,,,,,,3,,,,23,,,,,,,,,,,,,,,9,,,,1,,,,,,,,69,,,0,,2,,,4,,,,,,,,19,26,1,0,0
78,Michelson 2014,placebo,1,placebo,1,2014,0,0,Merck & Co Inc.,"America, Europe, Australia, South Africa",Once a day,,0,0,0,,Specialistic,52,,62,15,2,42,DSM-IV-TR,259,5,97,-11.5000,4.6000,245,ISI total score (0-28 scale),-,-9.0000,5.0000,162,ISI total score (0-28 scale),,22,164,Low,Low,Low,Low,Unclear,Low,Low,2,0,,55.50,60.60,min,254,1,1.70,1.10,n/night,254,1,348.80,79.40,min,254,1,56.90,56.10,min,254,1,41.00,40.00,min,147,0,1.60,1.20,n/night,147,0,371.70,78.00,min,147,0,45.20,45.50,min,147,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,164,17,-13.7,5,245,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,4,,0,,,,,,10,,8,5,,,,,,,,,,,,,0,,,,8,,,,,,,,,,,,,,,0,,,,0,,,,,,,,7,,,0,,0,,,0,,,,,,,,16,14,0,0,0
79,Monti 1994,placebo,1,placebo,1,1994,0,0,Synthélabo,Uruguay,Once a day,,0,0,0,1,Specialistic,4,0,49,13,0,13,Other,8,0,,,,,,,,,,,0,,,Unclear,Unclear,Low,Low,Low,High,Unclear,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.00,114.00,8,2,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
79,Monti 1994,zolpidem,25,zolpidem,9,1994,0,0,Synthélabo,Uruguay,Once a day,10,0,1,3,1,Specialistic,4,0,45,10,0,13,Other,8,0,,,,,,,,,,,0,,,Unclear,Unclear,Low,Low,Low,High,Unclear,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.00,161.00,8,2,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
79,Monti 1994,triazolam,22,BZD-short,4,1994,0,0,Synthélabo,Uruguay,Once a day,.5,0,1,2,1,Specialistic,4,0,49,17,0,13,Other,8,1,,,,,,,,,,,1,,,Unclear,Unclear,Low,Low,Low,High,Unclear,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.00,80.00,8,2,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
80,Monti 1996,zolpidem,25,zolpidem,9,1996,0,0,Not reported,Uruguay,Once a day,10,0,1,3,1,Specialistic,9,0,41,4,0,17,Other,6,0,,73.1000,21.3000,6,VAS 100mm (the more the better),+,,,,,0,,,Unclear,Unclear,Low,Unclear,Low,Unclear,Low,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.10,17.40,6,0,,,,,26.30,17.10,6,0,,,,,419.30,17.40,6,0,,,,,24.80,10.50,6,0,,,,,0,,,50,11,6,0,+,,0,64.90,20.06,6,3 days placebo run-out,0,47.20,27.19,6,3 days placebo run-out,0,54.90,39.44,6,3 days placebo run-out,0,378.60,37.72,6,3 days placebo run-out,0,28.70,11.26,6,3 days placebo run-out,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,100
80,Monti 1996,placebo,1,placebo,1,1996,0,0,Not reported,Uruguay,Once a day,,0,0,0,1,Specialistic,9,0,47,6,0,17,Other,6,0,,48.5000,20.3000,6,VAS 100mm (the more the better),+,,,,,0,,,Unclear,Unclear,Low,Unclear,Low,Unclear,Low,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.10,13.70,6,0,,,,,85.30,59.20,6,0,,,,,370.90,51.90,6,0,,,,,25.50,14.00,6,0,,,,,0,,,49.8,10,6,0,+,,0,63.70,16.66,6,3 days placebo run-out,0,32.30,19.35,6,3 days placebo run-out,0,92.00,39.93,6,3 days placebo run-out,0,361.20,43.85,6,3 days placebo run-out,0,26.10,9.06,6,3 days placebo run-out,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,100
81,Monti 2000,zolpidem,25,zolpidem,9,2000,0,0,Not reported,Uruguay,Once a day,10,0,1,3,1,Specialistic,4,0,54,4,2,0,DSM-IV,6,0,,74.6000,20.5700,6,VAS scale (0=disturbed sleep; 100=peaceful sleep),+,,,,,0,,,High,High,Low,Low,Low,Low,Unclear,1,0,1,49.50,20.00,min,6,0,2.50,1.00,n/night,6,0,342.00,99.20,min,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,29.20,16.65,6,0,,,,,95.70,57.10,6,0,,,,,361.20,63.20,6,0,,,,,,,,,,,,,0,,,67.1,12,6,0,+,,0,62.70,27.92,6,3 days placebo run-out,0,55.70,38.46,6,3 days placebo run-out,0,104.30,35.03,6,3 days placebo run-out,0,334.60,53.89,6,3 days placebo run-out,0,25.40,9.31,6,3 days placebo run-out,0,94.30,118.80,6,3 days placebo run-out,0,,,,,,342.00,116.35,6,3 days placebo run-out,0,4.10,1.47,6,3 days placebo run-out,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,100
81,Monti 2000,placebo,1,placebo,1,2000,0,0,Not reported,Uruguay,Once a day,,0,0,0,1,Specialistic,4,0,50,13,2,0,DSM-IV,6,0,,40.1000,36.2500,6,VAS scale (0=disturbed sleep; 100=peaceful sleep),+,,,,,0,,,High,High,Low,Low,Low,Low,Unclear,1,0,1,154.00,172.62,min,6,0,1.40,0.50,n/night,6,0,225.00,135.46,min,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,48.30,16.90,6,0,,,,,173.30,86.70,6,0,,,,,264.40,81.56,6,0,,,,,,,,,,,,,0,,,54.6,13,6,0,+,,0,56.80,22.78,6,3 days placebo run-out,0,69.70,30.62,6,3 days placebo run-out,0,157.60,92.59,6,3 days placebo run-out,0,281.60,81.32,6,3 days placebo run-out,0,32.20,14.45,6,3 days placebo run-out,0,118.40,83.77,6,3 days placebo run-out,0,,,,,,207.40,172.67,6,3 days placebo run-out,0,2.30,1.71,6,3 days placebo run-out,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,100
82,Moon 1985,loprazolam,13,BZD-intermediate,5,1985,0,0,Roussel Laboratories Ltd,UK,Once a day,1,0,1,2,1,General practice,1,,,,2,35,Other,1323,104,,,,922,Sleeping badly throughout the night (%),,,,,,31,,,Unclear,Unclear,High,Low,Unclear,High,Low,1,0,1,,,,,,,,,,,425.80,76.67,min,947,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
82,Moon 1985,triazolam,22,BZD-short,4,1985,0,0,Roussel Laboratories Ltd,UK,Once a day,.25,0,1,2,1,General practice,1,,,,2,34,Other,669,97,,,,434,Sleeping badly throughout the night (%),,,,,,27,,,Unclear,Unclear,High,Low,Unclear,High,Low,1,0,1,,,,,,,,,,,417.20,77.31,min,428,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
83,Morin 1999,temazepam,21,BZD-intermediate,5,1999,0,0,National Institute of Mental Health,USA,as-needed,7.5,0,1,2,1,Specialistic,8,52,64,6,2,47,DSM-IV,20,3,,,,17,Sleep efficacy: (time spent asleep/time spent in bed)*100,,,,,,3,,17,Unclear,High,Low,Low,Low,Low,Low,1,0,1,,,,,,,,,,,383.90,65.80,min,16,0,29.50,19.50,min,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.10,33.20,16,0,,,,,378.20,46.30,16,0,,,,,,,,,,,,,0,17,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4,,,,,,,,,,,,0,2,2,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,2,2,,,,,,,,,,,,1,,,,,,0,,
83,Morin 1999,placebo,1,placebo,1,1999,0,0,National Institute of Mental Health,USA,as-needed,,0,0,0,1,Specialistic,8,52,65,7,2,32,DSM-IV,20,1,,,,18,Sleep efficacy,,,,,,0,,18,Unclear,High,Low,Low,Low,Low,Low,1,0,1,,,,,,,,,,,350.70,64.70,min,17,0,51.70,22.70,min,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.40,39.40,17,0,,,,,373.80,49.50,17,0,,,,,,,,,,,,,0,18,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,2,,,,,,,,,,,,4,2,3,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,2,4,,,,,,,,,,,,3,,,,,,0,,
84,NCT00156533,zolpidem,25,zolpidem,9,2008,0,1,University of Rochester-Sanofi-Synthelabo,USA,Once a day,10,0,1,3,,Specialistic,12,,,,0,40,Other,5,2,,,,,,,,,,,,,0,Unclear,Unclear,Low,Low,High,High,Low,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
84,NCT00156533,zolpidem,25,zolpidem,9,2008,0,1,University of Rochester-Sanofi-Synthelabo,USA,as-needed (3-5 pills per week),10,0,1,3,,Specialistic,12,,,,0,40,Other,5,2,,,,,,,,,,,,,0,Unclear,Unclear,Low,Low,High,High,Low,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
84,NCT00156533,zolpidem,25,zolpidem,9,2008,0,1,University of Rochester-Sanofi-Synthelabo,USA,,10,0,1,3,1,Specialistic,12,,,,0,40,Other,10,4,,,,,,,,,,,,,0,Unclear,Unclear,Low,Low,High,High,Low,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
